title	year	avg_rating	#votes	genres	runtime_min	id
Miss Tatlock's Millions	1948	6.8	220	Comedy,Romance	101	0040599
Moonrise	1948	7.1	1887	Crime,Drama,Film-Noir	90	0040607
Mr. Blandings Builds His Dream House	1948	7.3	9656	Comedy,Romance	94	0040613
Mr. Peabody and the Mermaid	1948	6.5	1012	Comedy,Fantasy,Romance	89	0040614
Mr. Perrin and Mr. Traill	1948	6.8	155	Drama	92	0040615
My Dear Secretary	1948	5.7	838	Comedy,Romance	94	0040626
The Naked City	1948	7.6	11141	Crime,Drama,Film-Noir	96	0040636
Night Has a Thousand Eyes	1948	7.0	988	Drama,Film-Noir,Thriller	81	0040643
No Orchids for Miss Blandish	1948	6.1	481	Crime,Drama	102	0040647
The Noose Hangs High	1948	6.8	949	Comedy	77	0040652
Oliver Twist	1948	7.8	10584	Drama	116	0040662
On an Island with You	1948	6.0	720	Comedy,Musical,Romance	107	0040665
One Touch of Venus	1948	6.7	1092	Comedy,Fantasy,Musical	82	0040669
The Paleface	1948	6.8	3403	Comedy,Family,Western	91	0040679
The Pirate	1948	7.0	4123	Adventure,Comedy,Musical	102	0040694
Pitfall	1948	7.2	2676	Crime,Film-Noir,Thriller	86	0040695
Portrait of Jennie	1948	7.7	5829	Drama,Fantasy,Mystery	86	0040705
Race Street	1948	6.6	439	Crime,Drama,Film-Noir	79	0040719
Rachel and the Stranger	1948	7.0	1762	Adventure,Western	80	0040720
Raw Deal	1948	7.2	3797	Crime,Drama,Film-Noir	79	0040723
Red River	1948	7.8	26290	Action,Adventure,Romance	133	0040724
The Red Shoes	1948	8.2	27086	Drama,Music,Romance	135	0040725
Return of the Bad Men	1948	6.3	647	Western	90	0040732
Bitter Rice	1949	7.7	3356	Drama	108	0040737
Road House	1948	7.3	2177	Action,Drama,Film-Noir	95	0040740
Romance on the High Seas	1948	7.0	1698	Comedy,Musical,Romance	99	0040745
Rope	1948	8.0	119428	Crime,Drama,Mystery	80	0040746
Ruthless	1948	6.9	962	Drama,Film-Noir,Romance	104	0040751
Saraband	1948	6.6	366	Biography,Drama,History	96	0040758
The Saxon Charm	1948	7.0	136	Drama,Film-Noir	88	0040759
Scott of the Antarctic	1948	7.0	1483	Action,Adventure,Biography	111	0040761
The Search	1948	7.8	3575	Drama,War	104	0040765
Secret Beyond the Door...	1947	6.8	4083	Drama,Film-Noir,Mystery	99	0040766
The Secret Land	1948	6.9	256	Documentary	71	0040767
Without Pity	1948	6.7	264	Crime,Drama	90	0040773
The Sign of the Ram	1948	6.3	265	Drama,Film-Noir,Thriller	84	0040785
Silent Dust	1949	6.8	173	Drama	82	0040788
Silver River	1948	6.6	947	Romance,Western	110	0040789
Sitting Pretty	1948	7.5	1855	Comedy,Family	83	0040795
Sleep, My Love	1948	6.8	1373	Drama,Film-Noir,Mystery	97	0040798
The Snake Pit	1948	7.6	6221	Drama,Mystery	108	0040806
So Evil My Love	1948	6.9	515	Crime,Drama	112	0040809
A Song Is Born	1948	6.9	1947	Comedy,Music,Musical	113	0040820
Sorry, Wrong Number	1948	7.4	8970	Drama,Film-Noir,Mystery	89	0040823
A Southern Yankee	1948	6.7	458	Comedy,History,War	90	0040825
The Amazing Mr. X	1948	6.4	1325	Film-Noir,Horror,Thriller	78	0040829
Spring in Park Lane	1948	7.0	199	Comedy	100	0040830
State of the Union	1948	7.2	3274	Comedy,Drama	124	0040834
Station West	1948	6.6	855	Action,Mystery,Romance	97	0040835
The Street with No Name	1948	7.1	2544	Crime,Drama,Film-Noir	91	0040843
Summer Holiday	1948	5.8	470	Musical	93	0040848
The Sun Comes Up	1949	6.5	308	Drama,Family,Musical	93	0040849
Superman	1948	7.0	883	Sci-Fi	244	0040852
Tap Roots	1948	6.6	271	Drama,War,Western	109	0040861
Tenth Avenue Angel	1948	6.7	507	Drama	74	0040865
La Terra Trema	1948	7.8	3989	Drama	160	0040866
They Live by Night	1948	7.5	6297	Crime,Film-Noir,Romance	95	0040872
Three Daring Daughters	1948	6.2	436	Musical,Romance	115	0040875
The Three Musketeers	1948	7.2	5454	Action,Adventure,Drama	125	0040876
The Three Weird Sisters	1948	6.6	119	Crime,Drama	82	0040877
The Time of Your Life	1948	6.3	1047	Comedy,Drama	109	0040884
To the Ends of the Earth	1948	7.0	586	Crime,Film-Noir,Thriller	109	0040887
The Treasure of the Sierra Madre	1948	8.2	107123	Adventure,Drama,Western	126	0040897
Such a Pretty Little Beach	1949	7.3	546	Drama	91	0040917
Unfaithfully Yours	1948	7.6	4356	Comedy,Music,Romance	105	0040919
Unknown Island	1948	5.2	493	Adventure,Horror,Romance	75	0040920
The Velvet Touch	1948	6.8	773	Drama,Film-Noir,Thriller	100	0040934
Wake of the Red Witch	1948	6.6	2314	Action,Adventure,Romance	106	0040946
Walk a Crooked Mile	1948	6.3	368	Crime,Drama,Film-Noir	91	0040947
Whiplash	1948	6.6	324	Drama,Film-Noir,Sport	91	0040963
Whispering Smith	1948	6.7	980	Western	88	0040965
The Winslow Boy	1948	7.6	1158	Drama	117	0040970
Winter Meeting	1948	6.6	971	Drama,Romance	104	0040971
The Woman in White	1948	6.6	1234	Drama,Mystery,Romance	109	0040974
Words and Music	1948	6.4	1090	Biography,Comedy,Musical	120	0040976
Yellow Sky	1948	7.5	4035	Crime,Western	98	0040978
Drunken Angel	1948	7.7	9133	Crime,Drama,Romance	98	0040979
Women of the Night	1948	7.2	986	Drama	75	0040980
L'école buissonnière	1949	6.9	163	Comedy,Drama	89	0040989
Abbott and Costello Meet the Killer, Boris Karloff	1949	6.9	3430	Comedy,Crime,Film-Noir	84	0041085
Act of Violence	1949	7.5	4180	Drama,Film-Noir,Thriller	82	0041088
Adam's Rib	1949	7.5	18352	Comedy,Drama,Romance	101	0041090
Africa Screams	1949	6.2	3274	Action,Adventure,Comedy	79	0041098
Alias Nick Beal	1949	7.2	684	Drama,Fantasy,Film-Noir	93	0041107
All Over the Town	1949	6.6	153	Comedy,Drama,Romance	83	0041111
All the King's Men	1949	7.5	12350	Drama,Film-Noir	110	0041113
Ambush	1950	6.5	501	Western	90	0041117
Any Number Can Play	1949	6.8	608	Drama,War	112	0041127
Aventurera	1950	7.6	491	Drama,Musical	101	0041141
Late Spring	1949	8.3	12804	Drama	108	0041154
The Barkleys of Broadway	1949	7.0	2592	Comedy,Musical	109	0041158
Batman and Robin	1949	6.1	1524	Action,Adventure,Crime	263	0041162
Battleground	1949	7.4	6236	Action,Drama,History	118	0041163
Beyond the Forest	1949	7.0	2041	Drama,Film-Noir,Romance	97	0041172
The Big Steal	1949	7.0	3902	Crime,Film-Noir,Romance	71	0041178
The Big Wheel	1949	5.7	418	Action,Drama,Romance	92	0041179
Black Hand	1950	6.4	702	Crime,Film-Noir,Thriller	92	0041181
Black Magic	1949	6.4	868	Drama,Mystery,Romance	105	0041182
Blonde Ice	1948	6.1	819	Crime,Drama,Film-Noir	73	0041187
The Blue Lagoon	1949	6.4	432	Adventure,Drama,Romance	101	0041190
Border Incident	1949	7.1	2041	Crime,Drama,Film-Noir	94	0041198
The Bribe	1949	6.6	1469	Crime,Drama,Film-Noir	98	0041207
Brimstone	1949	6.5	158	Western	90	0041210
Canadian Pacific	1949	5.8	524	Adventure,History,Romance	95	0041223
Challenge to Lassie	1949	6.3	478	Drama,Family	76	0041238
Champion	1949	7.4	3362	Drama,Film-Noir,Sport	99	0041239
Chicago Deadline	1949	6.7	219	Crime,Drama,Film-Noir	86	0041243
City Across the River	1949	6.6	271	Crime,Drama,Film-Noir	91	0041251
Colorado Territory	1949	7.2	2190	Western	94	0041253
Come to the Stable	1949	7.2	1006	Comedy,Drama	94	0041257
A Connecticut Yankee in King Arthur's Court	1948	6.6	2056	Comedy,Family,Fantasy	106	0041259
Cover Up	1949	6.6	611	Film-Noir,Mystery	83	0041263
Criss Cross	1949	7.5	6737	Crime,Drama,Film-Noir	84	0041268
The Crooked Way	1949	6.7	861	Crime,Drama,Film-Noir	90	0041269
A Dangerous Profession	1949	6.1	501	Crime,Drama,Film-Noir	79	0041278
The Doctor and the Girl	1949	6.9	313	Drama,Romance	98	0041300
Down to the Sea in Ships	1949	7.3	765	Action,Adventure,Drama	120	0041313
East Side, West Side	1949	6.9	1700	Drama,Romance	108	0041327
Easy Living	1949	6.5	616	Drama,Sport	77	0041328
Edward, My Son	1949	6.5	1097	Drama,Romance	112	0041329
Everybody Does It	1949	6.7	240	Comedy,Music,Romance	98	0041341
The Fan	1949	6.7	515	Comedy,Romance	89	0041346
The Fighting Kentuckian	1949	6.5	2676	Adventure,Romance,War	100	0041361
Fighting Man of the Plains	1949	6.4	409	Adventure,Romance,Western	94	0041362
The Fighting O'Flynn	1949	7.1	106	Action,Adventure,Romance	94	0041363
The File on Thelma Jordon	1949	6.9	1850	Crime,Drama,Film-Noir	100	0041368
Flamingo Road	1949	7.0	2219	Drama,Film-Noir,Romance	94	0041373
Britannia Mews	1949	6.4	357	Drama,Romance	90	0041382
The Fountainhead	1949	7.1	8773	Drama,Romance	114	0041386
Francis	1950	6.5	1001	Comedy,Drama,Family	91	0041387
The Great Gatsby	1949	6.6	615	Drama	91	0041428
The Great Sinner	1949	6.7	949	Drama	110	0041430
The Green Promise	1949	6.4	381	Drama	93	0041431
The Hasty Heart	1949	7.3	1177	Drama,War	102	0041445
The Heiress	1949	8.2	12367	Drama,Romance	115	0041452
Hellfire	1949	7.0	200	Action,Western	90	0041453
The Hidden Room	1949	7.3	1527	Crime,Film-Noir,Thriller	96	0041460
Holiday Affair	1949	7.2	4041	Comedy,Drama,Romance	87	0041473
Home of the Brave	1949	6.9	514	Drama,War	88	0041481
House of Strangers	1949	7.4	2664	Crime,Drama,Film-Noir	101	0041487
The Woman on Pier 13	1949	6.0	855	Crime,Drama,Film-Noir	73	0041495
I Shot Jesse James	1949	6.8	1829	Drama,History,Romance	81	0041497
I Was a Male War Bride	1949	7.0	7153	Comedy,Romance,War	105	0041498
Impact	1949	7.1	2783	Crime,Drama,Film-Noir	111	0041503
In the Good Old Summertime	1949	7.2	3181	Comedy,Musical,Romance	102	0041507
The Inspector General	1949	6.8	2870	Comedy,Musical,Romance	102	0041509
The Interrupted Journey	1949	6.8	382	Crime,Mystery,Thriller	80	0041511
Intruder in the Dust	1949	7.6	1804	Crime,Drama	87	0041513
It Happens Every Spring	1949	6.8	1481	Comedy,Sci-Fi,Sport	87	0041514
It's a Great Feeling	1949	6.4	1357	Comedy,Music	85	0041515
Jigsaw	1949	5.8	665	Crime,Drama,Film-Noir	72	0041523
John Loves Mary	1949	6.2	370	Comedy	96	0041526
Johnny Stool Pigeon	1949	6.8	344	Crime,Drama,Film-Noir	76	0041529
Jolson Sings Again	1949	6.7	554	Biography,Music	96	0041530
The Judge Steps Out	1948	6.7	262	Comedy,Drama	91	0041531
Kind Hearts and Coronets	1949	8.0	32767	Comedy,Crime	106	0041546
King of the Rocket Men	1949	6.8	817	Action,Adventure,Crime	167	0041547
A Kiss in the Dark	1949	6.1	336	Comedy	87	0041550
Knock on Any Door	1949	6.8	2796	Crime,Drama,Film-Noir	100	0041555
The Lady Gambles	1949	6.6	507	Drama,Film-Noir	99	0041572
Woman of Dolwyn	1949	6.7	143	Drama	95	0041579
A Letter to Three Wives	1949	7.8	7858	Drama,Romance	103	0041587
The Life of Riley	1949	6.8	225	Comedy,Romance	90	0041590
Little Women	1949	7.3	6072	Drama,Family,Romance	122	0041594
Look for the Silver Lining	1949	6.4	285	Biography,Drama,Musical	106	0041599
Lost Boundaries	1949	7.1	354	Drama	99	0041600
Love Happy	1949	5.8	2421	Comedy,Crime,Music	85	0041604
Lust for Gold	1949	6.9	943	Adventure,Crime,Western	90	0041610
Ma and Pa Kettle	1949	6.9	1118	Comedy	76	0041613
Madame Bovary	1949	7.1	2224	Drama,Romance	114	0041615
Malaya	1949	6.7	1043	Adventure,Drama,Film-Noir	98	0041622
The Man from Colorado	1948	6.6	1351	Romance,Western	100	0041625
The Man on the Eiffel Tower	1949	5.8	712	Mystery,Thriller	97	0041628
Manhandled	1949	6.7	477	Crime,Drama,Film-Noir	97	0041631
Manon	1949	6.9	664	Crime,Drama	100	0041634
Mighty Joe Young	1949	7.0	4289	Adventure,Drama,Fantasy	94	0041650
Miss Grant Takes Richmond	1949	6.7	598	Comedy	87	0041652
My Dream Is Yours	1949	6.6	1039	Animation,Comedy,Music	101	0041671
My Foolish Heart	1949	6.9	760	Drama,Romance	98	0041672
Neptune's Daughter	1949	6.5	1216	Comedy,Musical,Romance	95	0041687
No Man of Her Own	1950	7.4	1675	Drama,Film-Noir	98	0041694
Stray Dog	1949	7.9	13786	Crime,Drama,Film-Noir	122	0041699
Not Wanted	1949	6.8	399	Drama	91	0041700
Fantastic Night	1942	6.9	264	Comedy,Fantasy,Romance	103	0041705
On the Town	1949	7.4	15068	Comedy,Musical,Romance	98	0041716
Orpheus	1950	8.0	9542	Drama,Fantasy,Romance	95	0041719
The Fall of Berlin	1950	6.1	369	Drama,War	167	0041727
The Passionate Friends	1949	7.2	2012	Drama	95	0041735
Passport to Pimlico	1949	7.1	3753	Comedy	84	0041737
Pinky	1949	7.2	2494	Drama	102	0041746
Port of New York	1949	6.1	702	Crime,Drama,Film-Noir	82	0041761
Prince of Foxes	1949	7.0	1420	Adventure,Drama,History	107	0041767
The Queen of Spades	1949	7.2	1209	Drama,Fantasy,Horror	95	0041776
The Reckless Moment	1949	7.1	3831	Crime,Drama,Film-Noir	82	0041786
The Red Danube	1949	6.4	479	Drama,Romance,War	119	0041788
Red Light	1949	6.4	725	Crime,Drama,Film-Noir	83	0041790
The Red Pony	1949	6.3	842	Drama,Family,Western	89	0041792
Reign of Terror	1949	7.0	1337	History,Romance,Thriller	89	0041796
Rope of Sand	1949	6.8	1113	Adventure,Film-Noir	104	0041822
Roughshod	1949	6.6	426	Action,Adventure,Drama	88	0041827
A Run for Your Money	1949	6.6	487	Comedy	85	0041831
Samson and Delilah	1949	6.8	6510	Drama,History,Romance	134	0041838
Sands of Iwo Jima	1949	7.1	8913	Action,Drama,Romance	100	0041841
Scene of the Crime	1949	6.6	1024	Crime,Drama,Film-Noir	94	0041847
The Secret Garden	1949	7.5	2444	Drama,Family	92	0041855
The Set-Up	1949	7.9	7156	Crime,Film-Noir,Sport	73	0041859
She Wore a Yellow Ribbon	1949	7.3	14780	Western	104	0041866
The Quiet Duel	1949	7.4	2667	Drama	95	0041870
Shockproof	1949	6.5	1171	Crime,Drama,Film-Noir	79	0041871
Hour of Glory	1949	7.3	1849	Drama,Romance,Thriller	106	0041886
So Dear to My Heart	1948	6.8	1183	Animation,Drama,Family	79	0041890
Sorrowful Jones	1949	7.0	585	Comedy,Drama	88	0041902
The Spider and the Fly	1949	6.8	207	Crime,Drama,Romance	92	0041911
Stop Press Girl	1949	7.0	65	Comedy,Fantasy	78	0041919
The Stratton Story	1949	7.1	2488	Biography,Drama,Romance	106	0041928
Streets of Laredo	1949	6.7	561	Western	93	0041929
Stromboli	1950	7.3	5334	Drama	107	0041931
Sword in the Desert	1949	6.7	148	Action,Drama,History	101	0041940
Take Me Out to the Ball Game	1949	6.8	2991	Comedy,Musical,Romance	93	0041944
Task Force	1949	6.7	843	Drama,War	116	0041948
Tell It to the Judge	1949	6.4	316	Comedy,Romance	87	0041949
Tension	1949	7.3	2362	Crime,Drama,Film-Noir	95	0041954
That Forsyte Woman	1949	6.8	1055	Drama,Romance	113	0041955
That Midnight Kiss	1949	6.6	463	Musical,Romance	96	0041956
Thieves' Highway	1949	7.6	4951	Drama,Film-Noir,Thriller	94	0041958
The Third Man	1949	8.1	149925	Film-Noir,Mystery,Thriller	104	0041959
Tokyo Joe	1949	6.4	1615	Crime,Drama,Film-Noir	88	0041967
Too Late for Tears	1949	7.3	3304	Crime,Drama,Film-Noir	99	0041968
Trapped	1949	6.3	862	Crime,Drama,Film-Noir	78	0041983
Tulsa	1949	6.2	959	Action,Drama,Romance	90	0041994
Twelve O'Clock High	1949	7.7	11678	Drama,War	132	0041996
Thirst	1949	6.6	1915	Drama	83	0041998
Under Capricorn	1949	6.2	5861	Crime,Drama,Romance	117	0042004
The Walking Hills	1949	6.5	527	Adventure,Thriller,Western	78	0042033
We Were Strangers	1949	6.6	913	Adventure,Drama,Romance	106	0042035
Whirlpool	1949	6.8	3423	Crime,Drama,Film-Noir	98	0042039
Whisky Galore	1949	7.2	4679	Comedy,Crime	80	0042040
White Heat	1949	8.2	26821	Action,Crime,Drama	114	0042041
The Window	1949	7.4	3192	Drama,Film-Noir,Thriller	73	0042046
Woman in Hiding	1950	6.9	593	Crime,Drama,Film-Noir	92	0042052
A Woman's Secret	1949	6.1	1280	Drama,Film-Noir,Mystery	84	0042053
711 Ocean Drive	1950	6.9	1053	Crime,Drama,Film-Noir	102	0042176
Abbott and Costello in the Foreign Legion	1950	6.6	2610	Adventure,Comedy	80	0042179
The Admiral Was a Lady	1950	5.9	273	Comedy,Romance	87	0042182
All About Eve	1950	8.2	113251	Drama	138	0042192
American Guerrilla in the Philippines	1950	6.1	915	Drama,War	105	0042195
Annie Get Your Gun	1950	6.9	4133	Biography,Comedy,Musical	107	0042200
The Asphalt Jungle	1950	7.9	22447	Crime,Drama,Film-Noir	112	0042208
At War with the Army	1950	5.7	2000	Comedy,Musical,War	93	0042209
Utopia	1951	5.7	1651	Comedy	100	0042210
Atom Man vs. Superman	1950	7.0	596	Sci-Fi	252	0042211
Backfire	1950	6.6	983	Crime,Film-Noir,Mystery	91	0042219
The Baron of Arizona	1950	7.0	1779	Biography,Crime,Drama	97	0042229
Beauty and the Devil	1950	7.4	1255	Comedy,Drama,Fantasy	96	0042235
Between Midnight and Dawn	1950	6.6	394	Crime,Drama,Film-Noir	89	0042242
The Big Lift	1950	6.5	1286	Drama,War	120	0042249
Highway 301	1950	6.8	434	Crime,Drama,Film-Noir	83	0042250
The Black Rose	1950	6.3	1686	Adventure,History,Romance	120	0042256
The Blue Lamp	1950	6.9	1462	Crime,Drama,Thriller	84	0042265
Born to Be Bad	1950	6.7	1818	Drama,Film-Noir	94	0042275
Born Yesterday	1950	7.6	9354	Comedy,Drama,Romance	103	0042276
Branded	1950	6.7	717	Action,Adventure,Drama	104	0042279
The Breaking Point	1950	7.5	2375	Crime,Drama,Film-Noir	97	0042281
Bright Leaf	1950	6.6	1060	Drama,Romance	110	0042285
Broken Arrow	1950	7.2	7058	Drama,Romance,Western	93	0042286
Cage of Gold	1950	6.3	233	Crime,Drama	83	0042295
Caged	1950	7.7	3246	Crime,Drama,Film-Noir	96	0042296
The Capture	1950	5.9	402	Crime,Drama,Western	91	0042313
The Cariboo Trail	1950	6.0	545	Western	81	0042315
Chain Lightning	1950	6.1	885	Action,Adventure,Drama	94	0042324
Champagne for Caesar	1950	7.4	936	Comedy,Romance	99	0042325
Cheaper by the Dozen	1950	7.0	4377	Comedy,Drama,Family	86	0042327
Cinderella	1950	7.3	136764	Animation,Family,Fantasy	74	0042332
The Clouded Yellow	1950	6.9	630	Crime,Drama,Mystery	95	0042333
Colt .45	1950	6.0	767	Western	74	0042338
The Company She Keeps	1951	6.4	435	Drama	82	0042340
Convicted	1950	6.8	662	Action,Crime,Drama	91	0042343
Copper Canyon	1950	6.3	520	Western	84	0042344
Crisis	1950	6.7	1408	Crime,Drama,Thriller	95	0042352
Story of a Love Affair	1950	7.1	2245	Crime,Drama,Romance	98	0042355
Cyrano de Bergerac	1950	7.5	3443	Adventure,Drama,Romance	113	0042367
D.O.A.	1949	7.3	10023	Drama,Film-Noir,Mystery	83	0042369
Dallas	1950	6.3	1136	Romance,Western	94	0042372
The Damned Don't Cry	1950	7.2	2167	Crime,Drama,Film-Noir	103	0042376
Dark City	1950	6.7	1709	Crime,Drama,Film-Noir	98	0042379
The Daughter of Rosie O'Grady	1950	6.7	347	Comedy,Musical	104	0042382
Destination Moon	1950	6.3	3438	Adventure,Drama,Sci-Fi	92	0042393
Destination Murder	1950	6.0	552	Crime,Drama,Film-Noir	72	0042394
Devil's Doorway	1950	7.3	1218	Romance,Western	84	0042395
Dial 1119	1950	6.7	811	Film-Noir,Thriller	75	0042397
Duchess of Idaho	1950	6.5	440	Comedy,Musical,Romance	98	0042417
Edge of Doom	1950	6.4	422	Drama,Film-Noir	99	0042428
Les Enfants Terribles	1950	7.1	3413	Drama	105	0042436
Fancy Pants	1950	6.6	1072	Comedy,Musical,Western	92	0042447
Father of the Bride	1950	7.2	9483	Comedy,Romance	92	0042451
The Flame and the Arrow	1950	7.0	3172	Adventure,Drama,History	88	0042464
The Flowers of St. Francis	1950	7.4	2970	Biography,Drama,History	85	0042477
The Franchise Affair	1951	7.1	148	Crime,Drama,Mystery	88	0042478
The Fuller Brush Girl	1950	6.7	585	Action,Adventure,Comedy	85	0042488
The Furies	1950	7.3	2563	Drama,Romance,Western	109	0042490
The Glass Menagerie	1950	7.1	945	Drama	107	0042509
Gone to Earth	1950	7.1	956	Drama,Romance	110	0042513
The Good Humor Man	1950	6.5	355	Action,Adventure,Comedy	80	0042514
Good-Time Girl	1948	6.9	230	Crime,Drama	81	0042515
The Great Jewel Robber	1950	6.6	144	Adventure,Crime,Drama	91	0042521
The Great Manhunt	1950	7.1	224	Drama,Romance,Thriller	104	0042522
The Great Rupert	1950	6.6	893	Comedy,Family	87	0042524
Gun Crazy	1950	7.6	10543	Crime,Drama,Film-Noir	87	0042530
The Gunfighter	1950	7.7	8764	Western	85	0042531
Gunman in the Streets	1950	6.7	316	Crime,Drama	86	0042534
Halls of Montezuma	1951	6.6	2363	Action,Adventure,Drama	113	0042539
The Happiest Days of Your Life	1950	7.3	1350	Comedy	81	0042541
The Happy Years	1950	6.8	618	Comedy,Romance,Sport	110	0042542
Harriet Craig	1950	7.3	1449	Drama	94	0042544
Harvey	1950	7.9	50976	Comedy,Drama,Fantasy	104	0042546
House by the River	1950	7.2	2690	Crime,Drama,Film-Noir	83	0042579
In a Lonely Place	1950	8.0	23484	Drama,Film-Noir,Mystery	94	0042593
The Jackie Robinson Story	1950	6.4	1025	Biography,Drama,Sport	77	0042609
The Jackpot	1950	6.9	829	Comedy	85	0042610
Diary of a Country Priest	1951	8.0	8821	Drama	115	0042619
Kansas Raiders	1950	6.3	911	Western	80	0042629
Key to the City	1950	6.4	633	Comedy,Romance	101	0042634
The Kid from Texas	1950	6.4	486	Western	78	0042638
Kill the Umpire	1950	6.6	465	Comedy,Sport	78	0042641
The Killer That Stalked New York	1950	6.4	890	Drama,Film-Noir,Thriller	79	0042643
Kim	1950	6.6	1646	Adventure,Drama,Family	113	0042644
King Solomon's Mines	1950	6.8	5374	Action,Adventure,Romance	103	0042646
Kiss Tomorrow Goodbye	1950	7.1	1640	Crime,Film-Noir,Thriller	102	0042648
Kon-Tiki	1950	8.0	2208	Documentary	77	0042650
Last Holiday	1950	7.5	1328	Comedy,Drama,Romance	88	0042665
The Lawless	1950	6.8	370	Crime,Drama,Film-Noir	83	0042669
Let's Dance	1950	6.3	417	Comedy,Drama,Musical	112	0042674
A Life of Her Own	1950	6.3	775	Drama	108	0042677
Louisa	1950	6.7	254	Comedy,Romance	90	0042687
Variety Lights	1950	7.1	2473	Drama,Music,Romance	97	0042692
Ma and Pa Kettle Go to Town	1950	6.9	675	Comedy,Crime	79	0042697
Madeleine	1950	6.9	1335	Crime,Drama,Mystery	114	0042700
The Magnificent Yankee	1950	6.8	534	Biography,Drama	89	0042702
The Man Who Cheated Himself	1950	6.8	1552	Crime,Drama,Film-Noir	81	0042707
The Men	1950	7.1	3966	Drama	85	0042727
The Miniver Story	1950	6.5	683	Drama	104	0042735
Mister 880	1950	7.1	1212	Comedy,Crime,Romance	90	0042742
Montana	1950	6.2	1000	Western	76	0042744
Trio	1950	7.2	607	Drama,Romance	91	0042752
The Mudlark	1950	7.0	719	Drama	99	0042757
Mystery Street	1950	7.2	2524	Crime,Drama,Film-Noir	93	0042771
Nancy Goes to Rio	1950	6.7	446	Comedy,Musical	100	0042779
The Nevadan	1950	6.3	678	Western	81	0042782
Never a Dull Moment	1950	5.7	454	Comedy,Romance,Western	89	0042784
The Next Voice You Hear...	1950	6.3	708	Drama	83	0042786
Night and the City	1950	7.9	11042	Crime,Film-Noir,Mystery	101	0042788
No Way Out	1950	7.4	4030	Crime,Drama,Film-Noir	106	0042792
The Young and the Damned	1950	8.3	16776	Crime,Drama	85	0042804
One Way Street	1950	6.8	344	Crime,Drama,Film-Noir	79	0042809
